# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Sep 18 13:26:37 AEST 2023 [seed=1695007596209]
# -overwrite June_baits_twonodes_SC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(psuedocowpox)	age(psuedocowpox)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
66000	-809308.0401866115	17.247443321277515	-809325.2876299327	0.33400923458954	0.33400923458954	1.449648893916987	0.33400923458954	0.33400923458954	0.17208144400114803	0.7499603056523918	1.3425997934342893	0.6598219916263786	1.1022749966636738	1.4114772471807076	0.7338656654425609	0.4065636308064151	1.0	1.0	-809325.2876299327	0.0	19.778941602923666
67000	-809270.6596587902	16.968396192330594	-809287.6280549825	0.328080201219773	0.328080201219773	1.4345900550268456	0.328080201219773	0.328080201219773	0.13781647400873936	0.7531759850377706	1.35161812986716	0.6477341258689554	1.1022749966636738	1.4114772471807076	0.7337195153817345	0.4065636308064151	1.0	1.0	-809287.6280549825	0.0	19.27784949916997
68000	-809077.2853198688	16.411442003104003	-809093.6967618719	0.32994437419706485	0.32994437419706485	1.4378178087836386	0.32994437419706485	0.32994437419706485	0.12562367701285346	0.7115526645297267	1.3653619050187198	0.6383533008971686	1.1002807024734662	1.4504910839655631	0.7339603431153576	0.4065636308064151	1.0	1.0	-809093.6967618719	0.0	18.6282631558903
69000	-809069.8839580743	16.236808454357565	-809086.1207665286	0.33257081556933193	0.33257081556933193	1.4432093647081088	0.33257081556933193	0.33257081556933193	0.22571958694547442	0.7115526645297267	1.3653619050187198	0.6389166558092049	1.0907572248814048	1.4504910839655631	0.7429204657953827	0.4065636308064151	1.0	1.0	-809086.1207665286	0.0	19.03963232278413
70000	-809023.6305937993	17.107667436816662	-809040.7382612361	0.3366959078309049	0.3366959078309049	1.4512285513616043	0.3366959078309049	0.3366959078309049	0.19493522335380697	0.7118142191932176	1.3763157156004144	0.6368879626676327	1.0771528395784105	1.4504910839655631	0.7473381789947637	0.4040068664901766	1.0	1.0	-809040.7382612361	0.0	19.758751628901482
71000	-808961.665536762	17.449828611563206	-808979.1153653736	0.3339746745805425	0.3339746745805425	1.446376719613217	0.3339746745805425	0.3339746745805425	0.16790131574239958	0.7176268486877968	1.3905004478824483	0.6231087581784542	1.070741329341251	1.4504910839655631	0.7475315319444884	0.4040068664901766	1.0	1.0	-808979.1153653736	0.0	19.951621888717455
72000	-808913.3683316807	16.1240717083538	-808929.492403389	0.33075610655560467	0.33075610655560467	1.4401087489316813	0.33075610655560467	0.33075610655560467	0.12226872853463931	0.7176268486877968	1.398031539723616	0.6163058676957154	1.0632102375000834	1.457293974448302	0.7475315319444884	0.4040068664901766	1.0	1.0	-808929.492403389	0.0	18.30870990025932
73000	-808882.20721512	16.911574876871413	-808899.1187899968	0.33184926510815593	0.33184926510815593	1.4399824596354678	0.33184926510815593	0.33184926510815593	0.20383225741216976	0.7102709399353831	1.4069427544373259	0.6226373058651741	1.0632102375000834	1.457293974448302	0.7396447878137334	0.4040068664901766	1.0	1.0	-808899.1187899968	0.0	19.6072891415177
74000	-808793.5873604107	15.245089694060376	-808808.8324501048	0.33606876103789596	0.33606876103789596	1.4601144795535954	0.33606876103789596	0.33606876103789596	0.24731736341399124	0.7102854477675808	1.4102890535357346	0.601005406288819	1.0516619763657828	1.481910709446874	0.7448474065952108	0.4040068664901766	1.0	1.0	-808808.8324501048	0.0	18.134178954704872
75000	-808765.5219364736	17.030007793835466	-808782.5519442674	0.3364102392289768	0.3364102392289768	1.4607803553737444	0.3364102392289768	0.3364102392289768	0.15513579602023003	0.7133852980541364	1.4102890535357346	0.5938343520970215	1.0474196119446968	1.4911854605440613	0.7438862238243514	0.4040068664901766	1.0	1.0	-808782.5519442674	0.0	19.452725507193396
76000	-808750.2002312073	16.41879953707562	-808766.6190307444	0.3368571986423158	0.3368571986423158	1.4646604563120833	0.3368571986423158	0.3368571986423158	0.20724341392352713	0.7102790791584039	1.4156603073148062	0.5927266483472181	1.0474196119446968	1.4911854605440613	0.7427288926908158	0.4040068664901766	1.0	1.0	-808766.6190307444	0.0	19.131110428808153
