# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Oct 17 11:53:32 AEDT 2023 [seed=1697504010960]
# -overwrite June_baits_allnodesSC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(psuedocowpox)	age(psuedocowpox)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
14000	-814284.1096080368	16.744901122633085	-814300.8545091595	0.34277559094406623	0.34277559094406623	1.4781802787587808	1.3232084587709888E-5	1.3232084587709888E-5	0.16931727432667823	0.9428425293572416	1.0590390505942107	0.9964402060460293	0.9867475389014471	1.0663677202901949	0.9485629548108773	0.4010121260865577	1.0	1.0	-814300.8545091595	0.0	19.249102836222363
15000	-814144.3281783689	14.684584873905747	-814159.0127632428	0.34256210899195527	0.34256210899195527	1.4778005845651336	1.3232084587709888E-5	1.3232084587709888E-5	0.25633201837350567	0.9428425293572416	1.0705683238301253	0.9924911533730401	0.9867475389014471	1.0663677202901949	0.9409827342479519	0.4010121260865577	1.0	1.0	-814159.0127632428	0.0	17.60348582067749
16000	-813824.1386565021	16.315437944649734	-813840.4540944467	0.34386476147185147	0.34386476147185147	1.4836419854110103	1.3276380268267102E-5	1.3276380268267102E-5	0.1988296934882447	0.9172321828620683	1.0874076595551283	0.9954346320218073	0.9867475389014471	1.0798211279800658	0.9333568586794843	0.4010121260865577	1.0	1.0	-813840.4540944467	0.0	18.980313987171193
17000	-813742.9976353763	16.324261066891953	-813759.3218964431	0.34616712360406526	0.34616712360406526	1.4965441078118462	1.340347634169317E-5	1.340347634169317E-5	0.1622663896829883	0.9139176587013261	1.0848239366790209	0.9954346320218073	0.9843263272400471	1.09121739134351	0.9302800540142896	0.4010121260865577	1.0	1.0	-813759.3218964431	0.0	18.785927828199448
18000	-813571.6729777583	16.553155473282327	-813588.2261332317	0.34311076516409117	0.34311076516409117	1.4852823454082018	1.3308232328236336E-5	1.3308232328236336E-5	0.16578152359175474	0.9197321735314963	1.09590276565036	0.9749447043026187	0.98665856408413	1.0957906945279656	0.9269710979034304	0.4010121260865577	1.0	1.0	-813588.2261332317	0.0	19.036253667676824
19000	-813341.0321473381	16.547240107284843	-813357.5793874455	0.33853262055035166	0.33853262055035166	1.4680731609861046	1.3166929136886593E-5	1.3166929136886593E-5	0.14616592968158226	0.9117364950947154	1.1026423268007666	0.9721031789839006	0.9900928121881197	1.1110065211192208	0.9124186658132779	0.4065829388149207	1.0	1.0	-813357.5793874455	0.0	18.91555160961541
20000	-813125.6964521549	16.714439659359144	-813142.4108918143	0.3383678718591189	0.3383678718591189	1.4689352663012374	1.3186148434237453E-5	1.3186148434237453E-5	0.15580280651586897	0.8926383330957914	1.1193118004974694	0.9686426624322824	0.9900928121881197	1.1168957259730605	0.9124186658132779	0.4065829388149207	1.0	1.0	-813142.4108918143	0.0	19.14659982750061
21000	-812998.7844896147	16.446207697755387	-813015.2306973124	0.33990759585945457	0.33990759585945457	1.473543321210776	1.3213268203385066E-5	1.3213268203385066E-5	0.1953137938252775	0.8958469585646048	1.1232510931660937	0.9570311762416079	1.0011469853092763	1.1230600039421152	0.8996637827763035	0.4065829388149207	1.0	1.0	-813015.2306973124	0.0	19.104384183335974
22000	-812997.5775504669	15.968024266372703	-813013.5455747333	0.3381690914420128	0.3381690914420128	1.4711393947342306	1.3213268203385066E-5	1.3213268203385066E-5	0.13454509031192877	0.8964140355195199	1.1232510931660937	0.9624093992950106	1.0031202081423545	1.1230600039421152	0.8917452599349075	0.4065829388149207	1.0	1.0	-813013.5455747333	0.0	18.253492674474145
23000	-812992.4685767293	16.468526529566383	-813008.9371032589	0.3385179359725417	0.3385179359725417	1.47074964566609	1.3197319539030507E-5	1.3197319539030507E-5	0.1950582609717753	0.8986359954845112	1.1232510931660937	0.9624093992950106	1.0031202081423545	1.1230600039421152	0.8895232999699162	0.4065829388149207	1.0	1.0	-813008.9371032589	0.0	19.12539383900662
24000	-812814.5535125685	16.573070436205832	-812831.1265830047	0.3385179359725417	0.3385179359725417	1.4704551132496002	1.3197319539030507E-5	1.3197319539030507E-5	0.18938752311897267	0.8940789314131762	1.1315653757590383	0.9508726948081806	0.9990636242277313	1.1349120683472473	0.8895073054446276	0.41119106590209037	1.0	1.0	-812831.1265830047	0.0	19.209651014424832
