# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Sep 13 16:22:57 AEST 2023 [seed=1694586176062]
# June_baits_deepnodesSC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(psuedocowpox)	age(psuedocowpox)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
46000	-809487.6131560998	17.218126570303507	-809504.8312826701	0.3248816362623949	0.3248816362623949	1.410675358771885	0.3248816362623949	0.3248816362623949	0.1875176476275892	0.8460418402110889	1.2738432846680285	0.7576336435945679	1.0385859112097535	1.2582983614098526	0.8255969589067094	0.4152394304387327	1.0	1.0	-809504.8312826701	0.0	19.852881536499385
47000	-809420.3346532612	17.301936933786827	-809437.636590195	0.324130499770003	0.324130499770003	1.4088455028982911	0.324130499770003	0.324130499770003	0.14614243241021294	0.8412196072160867	1.2789890990293327	0.7553587148597432	1.0385859112097535	1.263120594404855	0.8227260732802301	0.4152394304387327	1.0	1.0	-809437.636590195	0.0	19.68740064892895
48000	-809354.2713759729	17.318626242225243	-809371.5900022151	0.3264185166623855	0.3264185166623855	1.4151582281187194	0.3264185166623855	0.3264185166623855	0.18321005060081294	0.8391740452933594	1.2867923209831962	0.7553587148597432	1.0445597247128642	1.263120594404855	0.8109945997459831	0.4152394304387327	1.0	1.0	-809371.5900022151	0.0	19.930141558852604
49000	-809286.571985607	16.10132401195657	-809302.673309619	0.3252548851926975	0.3252548851926975	1.413038984162243	0.3252548851926975	0.3252548851926975	0.12097322282496943	0.8361369108708007	1.2926957430372479	0.7457103490292958	1.0478624883979841	1.2661777714745932	0.8114167371900793	0.4152394304387327	1.0	1.0	-809302.673309619	0.0	18.297775238629896
50000	-809153.3045244012	16.946283282692384	-809170.2508076839	0.3213696194290585	0.3213696194290585	1.3964572291726487	0.3213696194290585	0.3213696194290585	0.21082792700844757	0.8377315221831254	1.3034966128405454	0.7119190448297776	1.0528231578530252	1.2746236048083468	0.8194060574851805	0.4152394304387327	1.0	1.0	-809170.2508076839	0.0	19.698207576183503
51000	-809060.913034848	17.187481294840275	-809078.1005161429	0.3229680200457914	0.3229680200457914	1.3996143921197137	0.3229680200457914	0.3229680200457914	0.20297453799811557	0.844849587536216	1.3142283326967723	0.7091054073500421	1.0470047387610744	1.2801850068784182	0.8046269267774778	0.4152394304387327	1.0	1.0	-809078.1005161429	0.0	19.90144384196854
52000	-808897.2517808637	17.253142432562413	-808914.5049232963	0.3253804720050533	0.3253804720050533	1.4194445062670027	0.3253804720050533	0.3253804720050533	0.17887022143449371	0.8287787559253764	1.333379122379326	0.7068094831422955	1.0483847565225548	1.287694054837153	0.7949538271932951	0.4152394304387327	1.0	1.0	-808914.5049232963	0.0	19.840684960064102
53000	-808851.9129664238	16.078796642230486	-808867.991763066	0.3252067764297358	0.3252067764297358	1.4162208730666077	0.3252067764297358	0.3252067764297358	0.22792996489735928	0.8287787559253764	1.333379122379326	0.7031158773384318	1.0483847565225548	1.2946726124368764	0.7916688753974352	0.4143143486713049	1.0	1.0	-808867.991763066	0.0	18.906866893494442
54000	-808849.5171680629	16.426829491346435	-808865.9439975542	0.32493718305572955	0.32493718305572955	1.4113819285579823	0.32493718305572955	0.32493718305572955	0.12699989175522242	0.8379471935177802	1.333379122379326	0.6922396531458135	1.0500925431227692	1.2946726124368764	0.7916688753974352	0.4143143486713049	1.0	1.0	-808865.9439975542	0.0	18.670047566482733
55000	-808842.9717157214	16.939618447082278	-808859.9113341685	0.3251931085081991	0.3251931085081991	1.4104017483086082	0.3251931085081991	0.3251931085081991	0.13523440472900214	0.8328334282996849	1.333379122379326	0.6922396531458135	1.0552063083408645	1.2946726124368764	0.7916688753974352	0.4143143486713049	1.0	1.0	-808859.9113341685	0.0	19.24565989216522
56000	-808721.643749862	17.212181260233855	-808738.8559311222	0.32317576137242676	0.32317576137242676	1.4105517496788988	0.32317576137242676	0.32317576137242676	0.14852103282149495	0.8253026016417362	1.3398853392234304	0.6786412051394538	1.0668693766847583	1.3059102445603281	0.7833912327502938	0.4143143486713049	1.0	1.0	-808738.8559311222	0.0	19.611939684608036
57000	-808657.2995775606	17.626458821766548	-808674.9260363824	0.3216754664108018	0.3216754664108018	1.3985108158072128	0.3216754664108018	0.3216754664108018	0.17302781726750927	0.8271875231865515	1.3487349444242085	0.6679066783938605	1.0824456165112397	1.3059102445603281	0.7678149929238123	0.4143143486713049	1.0	1.0	-808674.9260363824	0.0	20.17894303779141
58000	-808608.3871851203	17.68299323735135	-808626.0701783577	0.32338876574920467	0.32338876574920467	1.401152496716762	0.32338876574920467	0.32338876574920467	0.17230711379174382	0.8183877326383655	1.3487349444242085	0.6628605928733847	1.0979241704250573	1.3127075585221315	0.7593850011168529	0.41601454568920404	1.0	1.0	-808626.0701783577	0.0	20.234703902309587
59000	-808608.6640836016	17.436650767946073	-808626.1007343695	0.32055397182849066	0.32055397182849066	1.3958383400854062	0.32055397182849066	0.32055397182849066	0.18811396995882168	0.8165577244135138	1.3514189218145527	0.6628605928733847	1.1018618095698385	1.3100235811317873	0.7572773701969233	0.41601454568920404	1.0	1.0	-808626.1007343695	0.0	20.07613100531715
60000	-808600.5026898038	16.793225665844936	-808617.2959154696	0.3290528287358868	0.3290528287358868	1.420747597690668	0.3290528287358868	0.3290528287358868	0.2044193450199812	0.818249339949738	1.3531174205281504	0.6507535131821398	1.1003347628169633	1.3100235811317873	0.7675213823912215	0.41601454568920404	1.0	1.0	-808617.2959154696	0.0	19.515831397685975
61000	-808515.6388538715	17.070293535930354	-808532.7091474074	0.32285347142540277	0.32285347142540277	1.4083263568024917	0.32285347142540277	0.32285347142540277	0.19416191821064477	0.8158936367698757	1.3578073392553385	0.6466797841534059	1.0934627730768383	1.3212229437273129	0.7649335230172292	0.41601454568920404	1.0	1.0	-808532.7091474074	0.0	19.741418211870517
62000	-808472.3542674964	17.232888257171233	-808489.5871557535	0.32325822957334016	0.32325822957334016	1.4089646693188145	0.32325822957334016	0.32325822957334016	0.18660683822180904	0.7956414222908486	1.3654508946357795	0.6439082842989589	1.0996433624287902	1.3212229437273129	0.7741330926183102	0.41601454568920404	1.0	1.0	-808489.5871557535	0.0	19.864324426367094
63000	-808403.6297155508	17.693614732920093	-808421.3233302837	0.3204366734482809	0.3204366734482809	1.3931482388865803	0.3204366734482809	0.3204366734482809	0.17433454201488413	0.7956414222908486	1.3732800348876928	0.6382318470389916	1.091814222176877	1.3268993809872802	0.7741330926183102	0.4207435230319315	1.0	1.0	-808421.3233302837	0.0	20.26648103117705
64000	-808390.3132333065	17.349452424389174	-808407.662685731	0.323695289324252	0.323695289324252	1.3989827514051691	0.323695289324252	0.323695289324252	0.19481860510439336	0.7962240688581228	1.3732800348876928	0.6345110512938889	1.0870550483540085	1.3304584254691352	0.7784713711371521	0.4207435230319315	1.0	1.0	-808407.662685731	0.0	20.0334115095068
65000	-808384.0306920474	17.13521323650652	-808401.165905284	0.3176561573919528	0.3176561573919528	1.3876386778157885	0.3176561573919528	0.3176561573919528	0.20337579644204418	0.7962240688581228	1.3745346010650865	0.6324367344060833	1.0870550483540085	1.3306824414152645	0.7790671059014345	0.417647084862218	1.0	1.0	-808401.165905284	0.0	19.855966031544636
